0;0;111;90;85;0;96;93;85;119;96;93;0;185;105;109;154;129;116;191;102;106;399;0;0;0
1;0;32;39;26;0;30;37;33;30;29;31;0;0;58;66;34;47;43;0;59;65;0;124;0;0
2;0;0;8;21;0;0;9;20;5;9;7;0;0;16;13;13;6;10;0;15;14;0;0;29;0
3;0;0;9;15;0;4;12;8;3;9;8;0;0;12;12;0;8;16;0;0;24;0;0;0;24
