0;0;112;87;86;0;103;98;94;118;108;91;0;191;105;112;144;143;121;197;112;99;408;0;0;0
1;0;34;39;21;0;30;35;32;26;30;28;0;0;66;54;38;41;41;0;53;67;0;120;0;0
2;0;0;11;11;0;0;3;19;4;6;6;0;0;11;11;4;10;8;0;15;7;0;0;22;0
3;0;0;10;16;0;3;12;11;4;6;9;0;0;15;11;0;14;12;0;0;26;0;0;0;26
