0;0;88;79;93;0;103;94;78;94;94;97;0;199;88;98;132;130;123;180;110;95;385;0;0;0
1;0;42;44;21;0;38;39;33;26;28;32;0;0;60;73;31;53;49;0;64;69;0;133;0;0
2;0;0;14;20;0;0;11;23;9;8;9;0;0;20;14;12;11;11;0;19;15;0;0;34;0
3;0;0;8;16;0;4;9;11;2;7;8;0;0;13;11;0;10;14;0;0;24;0;0;0;24
